year,month,hscode,description,unit,quantity,value,revenue
2074,11,85166000,"Electric ovens, nes; cookers, cooking plat  s, boiling rings, grillers and roaste ",PCS,54302.0,49156.87000000005,14526.629999999976
2074,11,85167100,Electro-thermic coffee or tea makers  . .,PCS,13144.0,77819.09,23310.23
2074,11,85167200,Electro-thermic toasters  . .,PCS,699.0,843.710000000001,264.0999999999999
2074,11,85167900,"Electro-thermic domestic appliances, nes  . .",PCS,124082.0,10482.76000000001,3333.6199999999953
2074,11,85168000,Electric heating resistors (excl those of   545).,PCS,311.0,352.9900000000016,105.68000000000029
2074,11,85169000,Parts of electro-thermic appliances of 85 1 .,PCS,11816.0,2144.4500000000025,667.5100000000002
2074,11,87032110,Auto rickshaw (three wheeler) <=1000 cc,PCS,1583.0,233025.21999999986,291459.20999999996
2074,11,87032190,Other vehicles of a capacity  upto 1000cc   .,PCS,186.0,84275.45999999996,186684.32999999984
2074,11,87032200,Vehicles of a cylinder capacity exceeding   000 cc but not exceeding 1500 cc. ,PCS,516.0,411501.53999999864,910222.1099999994
2074,11,87032300,Vehicles of a cylinder capacity exceeding   500 cc but not exceeding 3000 cc.,PCS,1554.0,2049334.57,4514424.529999999
2074,11,87032400,Vehicles with spark-ignition engine of cyl  nder capacity >3000cc,PCS,0.0,0.0,0.0
2074,11,87033100,Vehicles with diesel engine of cylinder  ca acity <1500cc,PCS,42.0,26035.900000000023,57566.59999999998
2074,11,87033200,Vehicles with diesel engine of cylinder  ca acity 1500-2500cc,PCS,206.0,267566.73000000045,516148.05000000075
2074,11,87033300,Vehicles of a cylinder capacity exceeding   500 cc,PCS,49.0,36171.0,80117.40000000002
2074,11,87038010,"Other vehicles, with only electric motor for propulsion.",PCS,273.0,25084.830000000016,2463.040000000001
2074,11,87039011,Electric operated three wheeler (Tempo or Rikshaw) .........,PCS,0.0,0.0,0.0
2074,11,87021010,Bus (with a capacity 26 seats and above) ( _ iesel or semi d,PCS,807.0,1294156.6600000001,653868.75
2074,11,87021020,Mini-bus (15 - 25 seats)  . .,PCS,29.0,57013.369999999995,46618.58999999997
2074,11,87021030,Micro-bus (11 to 14 seats)   .,PCS,60.0,46914.84,58676.34999999998
2074,11,87021090,"Jeep, Car, Van (diesel or semi diesel engi  e)",PCS,10.0,6118.409999999996,13527.98999999999
2074,11,87029010,Buses (> 25 seats),PCS,0.0,0.0,0.0
2074,11,87111000,Motorcycles and cycles with reciprocating   ngine of capacity =<50cc.,PCS,0.0,0.0,0.0
2074,11,87112010,Motorcycles with reciprocating engine of c  pacity 50-250cc,PCS,330.0,21631.699999999953,22018.26000000001
2074,11,87113010,Motorcycles with reciprocating piston engi  e of capacity 250-500cc,PCS,238.0,30591.619999999995,31826.439999999944
2074,11,87114000,Motorcycles with reciprocating piston engi  e of capacity 500-800cc,PCS,0.0,0.0,0.0
2074,11,87115000,Motorcycles with reciprocating piston engi  e of capacity >800cc.,PCS,4.0,3917.74,4139.610000000001
2074,11,87116000,With electric motor for propulsion,PCS,0.0,0.0,0.0
2074,11,87119010,"Motorcycles and cycles, nes; side cars   (o_perated by elect",PCS,0.0,0.0,0.0
2074,12,85161000,Electric instantaneous or storage water he  ters and immersion heaters,PCS,0.0,0.0,0.0
2074,12,85162100,Electric storage heating radiators   .,PCS,0.0,0.0,0.0
2074,12,85162900,"Electric space heating and soil heating ap  aratus, nes",PCS,0.0,0.0,0.0
2074,12,85163100,Electro-thermic hair dryers   .,PCS,0.0,0.0,0.0
2074,12,85163200,"Electro-thermic hair-dressing apparatus, e  c (excl dryers)",PCS,0.0,0.0,0.0
2074,12,85163300,Electro-thermic hand-drying apparatus   .,PCS,0.0,0.0,0.0
2074,12,85164000,Electrical smoothing irons   .,PCS,0.0,0.0,0.0
2074,12,85165000,Microwave ovens   .,PCS,0.0,0.0,0.0
2074,12,85166000,"Electric ovens, nes; cookers, cooking plat  s, boiling rings, grillers and roaste ",PCS,0.0,0.0,0.0
2074,12,85167100,Electro-thermic coffee or tea makers  . .,PCS,0.0,0.0,0.0
2074,12,85167200,Electro-thermic toasters  . .,PCS,0.0,0.0,0.0
2074,12,85167900,"Electro-thermic domestic appliances, nes  . .",PCS,0.0,0.0,0.0
2074,12,85168000,Electric heating resistors (excl those of   545).,PCS,0.0,0.0,0.0
2074,12,85169000,Parts of electro-thermic appliances of 85 1 .,PCS,0.0,0.0,0.0
2074,12,87032110,Auto rickshaw (three wheeler) <=1000 cc,PCS,0.0,0.0,0.0
2074,12,87032190,Other vehicles of a capacity  upto 1000cc   .,PCS,0.0,0.0,0.0
2074,12,87032200,Vehicles of a cylinder capacity exceeding   000 cc but not exceeding 1500 cc. ,PCS,0.0,0.0,0.0
2074,12,87032300,Vehicles of a cylinder capacity exceeding   500 cc but not exceeding 3000 cc.,PCS,0.0,0.0,0.0
2074,12,87032400,Vehicles with spark-ignition engine of cyl  nder capacity >3000cc,PCS,0.0,0.0,0.0
2074,12,87033100,Vehicles with diesel engine of cylinder  ca acity <1500cc,PCS,0.0,0.0,0.0
2074,12,87033200,Vehicles with diesel engine of cylinder  ca acity 1500-2500cc,PCS,0.0,0.0,0.0
2074,12,87033300,Vehicles of a cylinder capacity exceeding   500 cc,PCS,0.0,0.0,0.0
2074,12,87038010,"Other vehicles, with only electric motor for propulsion.",PCS,0.0,0.0,0.0
2074,12,87039011,Electric operated three wheeler (Tempo or Rikshaw) .........,PCS,0.0,0.0,0.0
2074,12,87021010,Bus (with a capacity 26 seats and above) ( _ iesel or semi d,PCS,0.0,0.0,0.0
2074,12,87021020,Mini-bus (15 - 25 seats)  . .,PCS,0.0,0.0,0.0
2074,12,87021030,Micro-bus (11 to 14 seats)   .,PCS,0.0,0.0,0.0
2074,12,87021090,"Jeep, Car, Van (diesel or semi diesel engi  e)",PCS,0.0,0.0,0.0
2074,12,87029010,Buses (> 25 seats),PCS,0.0,0.0,0.0
2074,12,87111000,Motorcycles and cycles with reciprocating   ngine of capacity =<50cc.,PCS,0.0,0.0,0.0
2074,12,87112010,Motorcycles with reciprocating engine of c  pacity 50-250cc,PCS,0.0,0.0,0.0
2074,12,87113010,Motorcycles with reciprocating piston engi  e of capacity 250-500cc,PCS,0.0,0.0,0.0
2074,12,87114000,Motorcycles with reciprocating piston engi  e of capacity 500-800cc,PCS,0.0,0.0,0.0
2074,12,87115000,Motorcycles with reciprocating piston engi  e of capacity >800cc.,PCS,0.0,0.0,0.0
2074,12,87116000,With electric motor for propulsion,PCS,0.0,0.0,0.0
2074,12,87119010,"Motorcycles and cycles, nes; side cars   (o_perated by elect",PCS,0.0,0.0,0.0
2075,1,85161000,Electric instantaneous or storage water he  ters and immersion heaters,PCS,4796.0,6792.4800000000105,1887.550000000003
2075,1,85162100,Electric storage heating radiators   .,PCS,259.0,503.1999999999998,162.55000000000007
2075,1,85162900,"Electric space heating and soil heating ap  aratus, nes",PCS,19133.0,7313.6600000000035,2328.7299999999996
2075,1,85163100,Electro-thermic hair dryers   .,PCS,10723.0,4353.85,1431.7800000000007
2075,1,85163200,"Electro-thermic hair-dressing apparatus, e  c (excl dryers)",PCS,9515.0,1471.7899999999972,611.5099999999993
2075,1,85163300,Electro-thermic hand-drying apparatus   .,PCS,1835.0,949.1999999999994,383.3700000000001
2075,1,85164000,Electrical smoothing irons   .,PCS,35397.0,33752.639999999985,4182.2199999999975
2075,1,85165000,Microwave ovens   .,PCS,3835.0,29825.349999999977,8671.439999999984
2075,1,85166000,"Electric ovens, nes; cookers, cooking plat  s, boiling rings, grillers and roaste ",PCS,41681.0,43256.01999999996,13042.890000000087
2075,1,85167100,Electro-thermic coffee or tea makers  . .,PCS,1267.0,17310.630000000005,5183.560000000001
2075,1,85167200,Electro-thermic toasters  . .,PCS,1372.0,1348.8799999999992,390.9200000000005
2075,1,85167900,"Electro-thermic domestic appliances, nes  . .",PCS,34393.5,15041.109999999986,4919.989999999983
2075,1,85168000,Electric heating resistors (excl those of   545).,PCS,3519.0,2038.4899999999943,622.7400000000016
2075,1,85169000,Parts of electro-thermic appliances of 85 1 .,PCS,20507.0,2367.4000000000015,769.3600000000015
2075,1,87032110,Auto rickshaw (three wheeler) <=1000 cc,PCS,1492.0,227062.78000000003,283991.0900000001
2075,1,87032190,Other vehicles of a capacity  upto 1000cc   .,PCS,392.0,157178.16000000015,348842.69999999995
2075,1,87032200,Vehicles of a cylinder capacity exceeding   000 cc but not exceeding 1500 cc.,PCS,7114.0,5158965.51,11412452.840000002
2075,1,87032300,Vehicles of a cylinder capacity exceeding   500 cc but not exceeding 3000 cc.,PCS,376.0,469316.69000000064,1038819.7799999984
2075,1,87032400,Vehicles with spark-ignition engine of cyl  nder capacity >3000cc,PCS,2.0,5846.860000000001,11396.11
2075,1,87033100,Vehicles with diesel engine of cylinder  ca acity <1500cc,PCS,251.0,141051.0299999999,311875.88
2075,1,87033200,Vehicles with diesel engine of cylinder  ca acity 1500-2500cc,PCS,272.0,350828.4699999995,706164.0699999994
2075,1,87033300,Vehicles of a cylinder capacity exceeding   500 cc,PCS,84.0,121253.4,139257.36
2075,1,87038010,"Other vehicles, with only electric motor for propulsion.",PCS,230.0,25423.360000000102,2494.3799999999974
2075,1,87039011,Electric operated three wheeler (Tempo or Rikshaw) .........,PCS,0.0,0.0,0.0
2075,1,87021010,Bus (with a capacity 26 seats and above) (  iesel or semi diesel engine).,PCS,1069.0,1725881.5200000003,870093.57
2075,1,87021020,Mini-bus (15 - 25 seats)  . .,PCS,59.0,102459.77999999997,100353.21999999997
2075,1,87021030,Micro-bus (11 to 14 seats)   .,PCS,132.0,108073.76000000001,135388.95
2075,1,87021090,"Jeep, Car, Van (diesel or semi diesel engi  e)",PCS,20.0,19787.45000000001,25845.630000000005
2075,1,87022040,"Jeep, Car and Van",PCS,1.0,362.36,0.07
2075,1,87029010,Buses (> 25 seats),PCS,0.0,0.0,0.0
2075,1,87029040,"Jeep, Car, Van",PCS,3.0,1757.23,0.13
2075,1,87111000,Motorcycles and cycles with reciprocating   ngine of capacity =<50cc.,PCS,190.0,17378.659999999996,18021.499999999993
2075,1,87112010,Motorcycles with reciprocating engine of c  pacity 50-250cc,PCS,1394.0,100444.04000000004,94056.52999999991
2075,1,87113010,Motorcycles with reciprocating piston engi  e of capacity 250-500cc,PCS,220.0,32731.70000000001,33807.850000000035
2075,1,87114000,Motorcycles with reciprocating piston engi  e of capacity 500-800cc,PCS,0.0,0.0,0.0
2075,1,87115000,Motorcycles with reciprocating piston engi  e of capacity >800cc.,PCS,10.0,8761.859999999997,9100.14
2075,1,87116000,With electric motor for propulsion,PCS,0.0,0.0,0.0
2075,1,87119010,"Motorcycles and cycles, nes; side cars   (o_perated by elect",PCS,78.0,4385.940000000002,1065.8500000000004
2075,2,85161000,Electric instantaneous or storage water he  ters and immersion heaters,PCS,10344.0,4893.899999999994,1352.0699999999997
2075,2,85162100,Electric storage heating radiators   .,PCS,1007.0,81.99000000000069,24.62999999999988
2075,2,85162900,"Electric space heating and soil heating ap  aratus, nes",PCS,9751.0,3377.550000000003,1100.2200000000084
2075,2,85163100,Electro-thermic hair dryers   .,PCS,7287.0,1112.0,472.72999999999956
2075,2,85163200,"Electro-thermic hair-dressing apparatus, e  c (excl dryers)",PCS,1602.0,501.8799999999992,167.5600000000004
2075,2,85163300,Electro-thermic hand-drying apparatus   .,PCS,80.0,37.429999999999836,12.6400000000001
2075,2,85164000,Electrical smoothing irons   .,PCS,8773.0,4089.560000000012,1233.0099999999984
2075,2,85165000,Microwave ovens   .,PCS,316.0,3125.6600000000326,952.6800000000003
2075,2,85166000,"Electric ovens, nes; cookers, cooking plat  s, boiling rings, grillers and roaste ",PCS,35586.0,32051.21000000002,9595.33999999991
2075,2,85167100,Electro-thermic coffee or tea makers  . .,PCS,198.0,13675.87999999999,4083.770000000004
2075,2,85167200,Electro-thermic toasters  . .,PCS,34.0,67.65999999999985,20.25999999999931
2075,2,85167900,"Electro-thermic domestic appliances, nes  . .",PCS,88887.0,14046.920000000071,4526.870000000003
2075,2,85168000,Electric heating resistors (excl those of   545).,PCS,3088.0,1368.8100000000086,446.6999999999989
2075,2,85169000,Parts of electro-thermic appliances of 85 1 .,PCS,7111.0,2549.229999999996,801.2699999999995
2075,2,87032110,Auto rickshaw (three wheeler) <=1000 cc,PCS,801.0,119590.42000000016,150847.42999999993
2075,2,87032190,Other vehicles of a capacity  upto 1000cc   .,PCS,318.0,131119.58999999973,292082.95999999996
2075,2,87032200,Vehicles of a cylinder capacity exceeding   000 cc but not exceeding 1500 cc.,PCS,1015.0,768615.330000001,1727365.0599999987
2075,2,87032300,Vehicles of a cylinder capacity exceeding   500 cc but not exceeding 3000 cc. ,PCS,2166.0,2915658.4300000006,6432719.069999998
2075,2,87032320,Of a cylinder capacity exceeding 1500cc but not exceeding 3000cc,PCS,2.0,3658.8,2193.29
2075,2,87032400,Vehicles with spark-ignition engine of cyl  nder capacity >3000cc,PCS,1.0,2715.99,6241.969999999999
2075,2,87033100,Vehicles with diesel engine of cylinder  ca acity <1500cc,PCS,180.0,122984.8600000001,272895.8400000001
2075,2,87033200,Vehicles with diesel engine of cylinder  ca acity 1500-2500cc,PCS,366.0,500820.81999999983,1055056.459999999
2075,2,87033300,Vehicles of a cylinder capacity exceeding   500 cc,PCS,82.0,328559.95999999996,290359.98
2075,2,87038010,"Other vehicles, with only electric motor for propulsion.",PCS,88.0,13444.98999999999,1704.2200000000084
2075,2,87039011,Electric operated three wheeler (Tempo or Rikshaw) .........,PCS,0.0,0.0,0.0
2075,2,87021010,Bus (with a capacity 26 seats and above) (  iesel or semi diesel engine).,PCS,104.0,169978.7999999998,87546.35999999999
2075,2,87021020,Mini-bus (15 - 25 seats)  . .,PCS,15.0,26126.909999999916,25821.75
2075,2,87021030,Micro-bus (11 to 14 seats)   .,PCS,34.0,36936.570000000065,46762.46000000008
2075,2,87021090,"Jeep, Car, Van (diesel or semi diesel engi  e)",PCS,8.0,6213.279999999984,12359.630000000005
2075,2,87022040,"Jeep, Car and Van",PCS,0.0,0.0,0.0
2075,2,87029010,Buses (> 25 seats),PCS,0.0,0.0,0.0
2075,2,87029040,"Jeep, Car, Van",PCS,0.0,0.0,0.0
2075,2,87111000,Motorcycles and cycles with reciprocating   ngine of capacity =<50cc.,PCS,1.0,108.18000000000029,0.06999999999970896
2075,2,87112010,Motorcycles with reciprocating engine of c  pacity 50-250cc,PCS,976.0,66685.82000000007,60411.19000000006
2075,2,87113010,Motorcycles with reciprocating piston engi  e of capacity 250-500cc,PCS,1.0,126.11999999999534,0.07000000000698492
2075,2,87114000,Motorcycles with reciprocating piston engi  e of capacity 500-800cc,PCS,63.0,15564.779999999999,16446.010000000002
2075,2,87115000,Motorcycles with reciprocating piston engi  e of capacity >800cc.,PCS,1.0,898.010000000002,948.9100000000035
2075,2,87116000,With electric motor for propulsion,PCS,111.0,5579.060000000003,1355.7800000000007
2075,2,87119010,"Motorcycles and cycles, nes; side cars   (o_perated by elect",PCS,51.0,2597.25,631.1999999999989
