year,month,hscode,description,unit,quantity,value,revenue
2077,5,87032111.0,Auto rickshaw (three wheeler) <=1000 cc,PCS,-4.0,-990.2592500000001,-3718.344000000001
2077,5,87032199.0,Other vehicles having capacity <=1000CC,PCS,95.0,60568.28406250001,133967.176
2077,5,87032290.0,Other vehicle (Petrol engine) capacity >1000CC to <=1500CC,PCS,432.0,384284.51496874995,893949.454
2077,5,87032319.0,Other vehicles (Petro engine) >1500CC to <=2000CC,PCS,10.0,25071.598874999996,57381.50899999999
2077,5,87032490.0,Ambulance & Sab Bahan,PCS,1.0,896.051875,9.026
2077,5,87033190.0,Other vehicle  (Diesel engine) capacity upto 1500CC,PCS,40.0,51326.63650000001,113484.76099999997
2077,5,87033219.0,Vehicles with diesel engine of cylinder  ca acity 1500-2500cc,PCS,23.0,35061.67075,84680.4
2077,5,87033390.0,Vehicles of a cylinder capacity exceeding 2500 cc,PCS,27.0,27413.094999999994,56100.965
2077,5,87036090.0,Other vehicle (Petrol-Electric hybrid) plug out ABOVE 2000 CC,PCS,3.0,24456.7015,55135.389
2077,5,87038011.0,Electric three wheelers vehicles unassembled condition,PCS,197.0,21884.04,7976.321
2077,5,87038019.0,Electric three wheelers vehicles,PCS,210.0,16768.817312500003,6112.147
2077,5,87021010.0,Bus (with a capacity 26 seats and above) (  iesel or semi diesel engine).,PCS,2.0,10571.46,5546.41
2077,5,87021020.0,Mini-bus (15 - 25 seats)  . .,PCS,3.0,6726.057999999999,6612.790999999999
2077,5,87021030.0,Ambulance & Sab-Bahan,PCS,3.0,5109.27025,51.223
2077,5,87022010.0,Buses (with a capacity  more than 25 seats),PCS,0.0,0.0,0.0
2077,5,87029049.0,"Other Jeep, car & van ABOVE 2000 CC",PCS,0.0,0.0,0.0
2077,5,87112011.0,Motorcycles with reciprocating engine of c  pacity 50-250cc,PCS,7032.0,692633.6440000001,614832.064
2077,5,87113090.0,"250 - 400cc Reciprocating Engine Motorbike,Motrcycle",PCS,105.0,19394.78375,25665.064000000006
2077,5,87116090.0,With electric motor for propulsion,PCS,48.0,9134.87,2219.841
2077,5,87119010.0,"Electrically Operated Motorcycle, moped etc",PCS,40.0,3332.779125,809.935
2077,6,85161000.0,Electric instantaneous or storage water he  ters and immersion heaters,PCS,144107.0000000003,56295.899427612305,15391.174
2077,6,85162100.0,Electric storage heating radiators   .,PCS,807.0,565.041110351563,167.249
2077,6,85162900.0,"Electric space heating and soil heating ap  aratus, nes",PCS,68203.0,36322.9507831955,11433.46
2077,6,85163100.0,Electro-thermic hair dryers   .,PCS,24846.0,7449.5059455261,2322.9489999999996
2077,6,85163200.0,"Electro-thermic hair-dressing apparatus, e  c (excl dryers)",PCS,19873.0,7080.14982093808,2217.8469999999998
2077,6,85163300.0,Electro-thermic hand-drying apparatus   .,PCS,9064.0,2909.4250441894596,893.1419999999999
2077,6,85164000.0,Electrical smoothing irons   .,PCS,18695.0,8452.12411352541,2546.1549999999997
2077,6,85165000.0,Microwave ovens   .,PCS,2227.0,20566.499090209898,5785.384
2077,6,85166010.0,Induction stove,PCS,23661.0,32886.12780810529,6165.108
2077,6,85166020.0,Rice cooker,PCS,33588.0,32112.0935940094,9308.989000000001
2077,6,85166030.0,"Electric Kettle, jug use for boiling water",PCS,61110.0,29895.502637451198,9109.69
2077,6,85166090.0,"Other ovens, cooking plates, boiling rings, grillers & roaster",PCS,8557.0,17866.4870724563,4892.428
2077,6,85167100.0,Electro-thermic coffee or tea makers  . .,PCS,2875.0,5866.38999377441,1775.676
2077,6,85167200.0,Electro-thermic toasters  . .,PCS,1163.9999999999995,1472.19064929199,456.272
2077,6,85167910.0,Electric insect trap,PCS,9490.0,1876.19302185059,659.125
2077,6,85167990.0,Other electro thermic appliances,PCS,184827.0,39895.7106043854,12645.036999999998
2077,6,85168000.0,Electric heating resistors (excl those of   545).,PCS,24501.0,8420.121092536901,2344.6809999999996
2077,6,85169000.0,Parts of electro-thermic appliances,PCS,102332.80000001204,13141.3027858734,2477.189
2077,6,87032111.0,Auto rickshaw (three wheeler) <=1000 cc,PCS,105.0,16506.585,14053.445000000002
2077,6,87032199.0,Other vehicles having capacity <=1000CC,PCS,319.0,188582.7555625,418336.849
2077,6,87032290.0,Other vehicle (Petrol engine) capacity >1000CC to <=1500CC,PCS,1480.0,1368941.59125,3182260.2909999993
2077,6,87032319.0,Other vehicles (Petro engine) >1500CC to <=2000CC,PCS,58.0,119845.407375,293300.704
2077,6,87032329.0,Of a cylinder capacity exceeding 1500cc but not exceeding 3000cc,PCS,3.0,8097.59675,9765.257
2077,6,87032339.0,Vehicles of a cylinder capacity exceeding   500 cc but not exceeding 3000 cc.,PCS,2.0,7337.6785,13364.717
2077,6,87032490.0,Ambulance & Sab Bahan,PCS,25.0,24782.9969375,249.396
2077,6,87033190.0,Other vehicle  (Diesel engine) capacity upto 1500CC,PCS,290.0,275770.79028125,609739.9909999999
2077,6,87033219.0,Vehicles with diesel engine of cylinder  ca acity 1500-2500cc,PCS,67.0,108951.29024999999,264171.28500000003
2077,6,87033390.0,Vehicles of a cylinder capacity exceeding 2500 cc,PCS,28.0,140207.873,364560.41799999995
2077,6,87036090.0,Other vehicle (Petrol-Electric hybrid) plug out UPTO 2000 CC,PCS,5.0,41542.7675,93654.353
2077,6,87038011.0,Electric three wheelers vehicles unassembled condition,PCS,100.0,10345.219249999998,3770.7090000000007
2077,6,87038019.0,Electric three wheelers vehicles,PCS,143.0,11627.41190625,4238.371000000001
2077,6,87021010.0,Bus (with a capacity 26 seats and above) (  iesel or semi diesel engine).,PCS,19.0,33150.547125,2487.5340000000033
2077,6,87021020.0,Mini-bus (15 - 25 seats)  . .,PCS,14.0,26178.559499999996,25591.313000000002
2077,6,87021030.0,Ambulance & Sab-Bahan,PCS,0.0,0.0,0.0
2077,6,87022010.0,Buses (with a capacity  more than 25 seats),PCS,0.0,0.0,0.0
2077,6,87023049.0,"Jeep, car & van with both spark ignition internal combusion (Hybrid) ABOVE 2000 CC",PCS,1.0,4723.955,10649.75
2077,6,87024010.0,With only electric motor for propulsion:,PCS,2.0,15793.874,2142.505
2077,6,87024030.0,Microbuses (with a capacity 11-14 seats),PCS,16.0,39171.524,5535.003
2077,6,87029049.0,"Other Jeep, car & van ABOVE 2000 CC",PCS,5.0,2825.27,6246.761
2077,6,87112011.0,Motorcycles with reciprocating engine of c  pacity 50-250cc,PCS,13011.0,1294283.29621875,1148774.2629999998
2077,6,87113090.0,"250 - 400cc Reciprocating Engine Motorbike,Motrcycle",PCS,1084.0,177496.97698437498,234879.978
2077,6,87115000.0,Motorcycles with reciprocating piston engi  e of capacity >800cc.,PCS,1.0,2363.65175,4580.824
2077,6,87116010.0,With electric motor for propulsion,PCS,-87.0,-13893.580218750001,-3376.339
2077,6,87119010.0,"Electrically Operated Motorcycle, moped etc",PCS,0.0,0.0,0.0
2077,6,87119090.0,"Motorcycles and cycles, nes; side cars   .",PCS,81.0,15.6367799072266,16.532
2077,7,85161000.0,Electric instantaneous or storage water he  ters and immersion heaters,PCS,192964.879997253,128547.06533938581,33624.460999999996
2077,7,85162100.0,Electric storage heating radiators   .,PCS,5727.0,2908.833052917482,767.192
2077,7,85162900.0,"Electric space heating and soil heating ap  aratus, nes",PCS,96288.0,55575.6574898374,16829.004
2077,7,85163100.0,Electro-thermic hair dryers   .,PCS,15540.0,3715.2205434265998,1157.8000000000002
2077,7,85163200.0,"Electro-thermic hair-dressing apparatus, e  c (excl dryers)",PCS,11090.0,4290.9333797608015,1316.6530000000002
2077,7,85163300.0,Electro-thermic hand-drying apparatus   .,PCS,1689.0,706.5143007812503,226.05700000000002
2077,7,85164000.0,Electrical smoothing irons   .,PCS,21923.0,10679.4915699615,2390.861
2077,7,85165000.0,Microwave ovens   .,PCS,1575.0,19512.567323669507,4390.512000000001
2077,7,85166010.0,Induction stove,PCS,13799.0,18743.419533447013,3533.0499999999993
2077,7,85166020.0,Rice cooker,PCS,45085.0,45601.73702990741,13189.618000000002
2077,7,85166030.0,"Electric Kettle, jug use for boiling water",PCS,40517.0,18140.048493713402,5725.428999999998
2077,7,85166090.0,"Other ovens, cooking plates, boiling rings, grillers & roaster",PCS,36174.0,29194.349381378204,8514.766000000001
2077,7,85167100.0,Electro-thermic coffee or tea makers  . .,PCS,5047.0,7682.5548655090515,2410.3309999999997
2077,7,85167200.0,Electro-thermic toasters  . .,PCS,748.0,2132.07885888672,282.43600000000004
2077,7,85167910.0,Electric insect trap,PCS,4240.0,698.0436030273395,192.529
2077,7,85167990.0,Other electro thermic appliances,PCS,176742.0,39648.09308157319,12827.855000000003
2077,7,85168000.0,Electric heating resistors (excl those of   545).,PCS,412625.199996948,15053.398077697799,4524.0689999999995
2077,7,85169000.0,Parts of electro-thermic appliances,PCS,798594.9999999991,11375.168759086599,2224.7570000000005
2077,7,87032111.0,Auto rickshaw (three wheeler) <=1000 cc,PCS,189.0,29230.036249999997,24885.994999999995
2077,7,87032199.0,Other vehicles having capacity <=1000CC,PCS,261.0,163544.11237499997,361601.9049999999
2077,7,87032290.0,Other vehicle (Petrol engine) capacity >1000CC to <=1500CC,PCS,989.0,838680.0809687502,1951328.7610000009
2077,7,87032319.0,Other vehicles (Petro engine) >1500CC to <=2000CC,PCS,53.0,76854.1555,193696.81899999996
2077,7,87032329.0,Of a cylinder capacity exceeding 1500cc but not exceeding 3000cc,PCS,0.0,0.0,0.0
2077,7,87032339.0,Vehicles of a cylinder capacity exceeding   500 cc but not exceeding 3000 cc.,PCS,0.0,0.0,0.0
2077,7,87032490.0,Ambulance & Sab Bahan,PCS,21.0,25759.07425,258.764
2077,7,87033190.0,Other vehicle  (Diesel engine) capacity upto 1500CC,PCS,71.0,70190.61812499998,155193.96400000004
2077,7,87033219.0,Vehicles with diesel engine of cylinder  ca acity 1500-2500cc,PCS,115.0,160925.17450000002,388819.527
2077,7,87033390.0,Vehicles of a cylinder capacity exceeding 2500 cc,PCS,1.0,2780.578999999998,8530.88400000002
2077,7,87036090.0,Other vehicle (Petrol-Electric hybrid) plug out ABOVE 2000 CC,PCS,7.0,64168.4875,144661.913
2077,7,87038011.0,Electric three wheelers vehicles unassembled condition,PCS,177.0,13896.944812500002,5065.4220000000005
2077,7,87038019.0,Electric three wheelers vehicles,PCS,80.0,7390.857750000003,2693.9839999999986
2077,7,87038029.0,"Electric car, jeep & van upto 50KW",PCS,4.0,3321.713375,3509.791
2077,7,87038039.0,"Electric car, jeep & van  > 50KW to <=100KW",PCS,5.0,17472.2585,12933.168
2077,7,87021010.0,Bus (with a capacity 26 seats and above) (  iesel or semi diesel engine).,PCS,6.0,11508.595249999998,1543.5739999999969
2077,7,87021020.0,Mini-bus (15 - 25 seats)  . .,PCS,10.0,13765.8465,13219.027000000002
2077,7,87021030.0,Ambulance & Sab-Bahan,PCS,6.0,3205.1572000000506,32.182
2077,7,87021049.0,"Jeep, car & van (compression ignition internal combustion piston engine)UP TO 2000 CC",PCS,5.0,2854.64025,6311.7
2077,7,87022010.0,Buses (with a capacity  more than 25 seats),PCS,0.0,0.0,0.0
2077,7,87023049.0,"Jeep, car & van with both spark ignition internal combusion (Hybrid) ABOVE 2000 CC",PCS,0.0,0.0,0.0
2077,7,87024010.0,With only electric motor for propulsion:,PCS,0.0,0.0,0.0
2077,7,87024030.0,Microbuses (with a capacity 11-14 seats),PCS,0.0,0.0,0.0
2077,7,87029049.0,"Other Jeep, car & van ABOVE 2000 CC",PCS,10.0,5570.2390000000005,12315.98
2077,7,87112011.0,Motorcycles with reciprocating engine of c  pacity 50-250cc,PCS,10125.0,1011468.6945937499,897745.183
2077,7,87113090.0,"250 - 400cc Reciprocating Engine Motorbike,Motrcycle",PCS,923.0,139670.749625,184825.07400000002
2077,7,87114000.0,Motorcycles with reciprocating piston engi  e of capacity 500-800cc,PCS,4.0,7232.958,11892.571
2077,7,87115000.0,Motorcycles with reciprocating piston engi  e of capacity >800cc.,PCS,1.0,2440.27175,4729.314000000001
2077,7,87116010.0,With electric motor for propulsion,PCS,0.0,0.0,0.0
2077,7,87119010.0,"Electrically Operated Motorcycle, moped etc",PCS,0.0,0.0,0.0
2077,7,87119090.0,"Motorcycles and cycles, nes; side cars   .",PCS,0.0,0.0,0.0
2077,8,85161000.0,Electric instantaneous or storage water he  ters and immersion heaters,PCS,101885.0,101034.24659989198,25961.342000000004
2077,8,85162100.0,Electric storage heating radiators   .,PCS,6720.0,7021.72548583983,2103.343
2077,8,85162900.0,"Electric space heating and soil heating ap  aratus, nes",PCS,89943.0,69177.662450432,20141.356999999996
2077,8,85163100.0,Electro-thermic hair dryers   .,PCS,7327.0,2181.2001155852995,698.0580000000009
2077,8,85163200.0,"Electro-thermic hair-dressing apparatus, e  c (excl dryers)",PCS,5130.5,4704.723416992198,1437.8739999999998
2077,8,85163300.0,Electro-thermic hand-drying apparatus   .,PCS,20.0,93.68143945312022,27.57900000000018
2077,8,85164000.0,Electrical smoothing irons   .,PCS,16525.0,8586.461292190601,2453.8250000000007
2077,8,85165000.0,Microwave ovens   .,PCS,1844.0,20572.05255090329,5416.016
2077,8,85166010.0,Induction stove,PCS,11636.0,20505.631595223007,3875.8860000000022
2077,8,85166020.0,Rice cooker,PCS,46053.0,45948.89210534698,13658.475999999995
2077,8,85166030.0,"Electric Kettle, jug use for boiling water",PCS,42924.5,19139.373822143498,5707.508000000002
2077,8,85166090.0,"Other ovens, cooking plates, boiling rings, grillers & roaster",PCS,15520.0,18676.02116522219,5596.656999999999
2077,8,85167100.0,Electro-thermic coffee or tea makers  . .,PCS,733.0,20829.2677821045,6295.410000000001
2077,8,85167200.0,Electro-thermic toasters  . .,PCS,5945.0,3794.31987167359,1136.5149999999999
2077,8,85167910.0,Electric insect trap,PCS,12208.0,3165.1523352356,982.1470000000002
2077,8,85167990.0,Other electro thermic appliances,PCS,175679.0,49172.931471282995,15566.685999999998
2077,8,85168000.0,Electric heating resistors (excl those of   545).,PCS,61230.0,13104.1551808929,3674.8330000000005
2077,8,85169000.0,Parts of electro-thermic appliances,PCS,170065.0,4760.789244285603,915.6139999999996
2077,8,87032111.0,Auto rickshaw (three wheeler) <=1000 cc,PCS,63.0,10005.95175,8518.905000000006
2077,8,87032199.0,Other vehicles having capacity <=1000CC,PCS,230.0,142155.21862500004,314310.1170000001
2077,8,87032290.0,Other vehicle (Petrol engine) capacity >1000CC to <=1500CC,PCS,867.0,793733.1828437499,1839940.1289999997
2077,8,87032319.0,Other vehicles (Petro engine) >1500CC to <=2000CC,PCS,58.0,97698.95687500003,248208.691
2077,8,87032329.0,Of a cylinder capacity exceeding 1500cc but not exceeding 3000cc,PCS,0.0,0.0,0.0
2077,8,87032339.0,Vehicles of a cylinder capacity exceeding   500 cc but not exceeding 3000 cc.,PCS,0.0,0.0,0.0
2077,8,87032490.0,Ambulance & Sab Bahan,PCS,39.0,44247.89124999999,3155.672
2077,8,87033190.0,Other vehicle  (Diesel engine) capacity upto 1500CC,PCS,175.0,217387.45087499998,474546.144
2077,8,87033219.0,Vehicles with diesel engine of cylinder  ca acity 1500-2500cc,PCS,44.0,63885.42037499999,154073.36199999996
2077,8,87033390.0,Vehicles of a cylinder capacity exceeding 2500 cc,PCS,4.0,11354.186000000016,29508.495999999985
2077,8,87034090.0,Other vehicle (Petrol-Electric hybrid) plugin UPTO 2000CC,PCS,1.0,6007.1585,13282.906
2077,8,87036090.0,Other vehicle (Petrol-Electric hybrid) plug out ABOVE 2000 CC,PCS,1.0,10891.228000000003,24553.253999999986
2077,8,87038011.0,Electric three wheelers vehicles unassembled condition,PCS,110.0,11133.30375,4058.078999999998
2077,8,87038019.0,Electric three wheelers vehicles,PCS,117.0,12836.76553125,4678.950999999999
2077,8,87038029.0,"Electric car, jeep & van upto 50KW",PCS,23.0,25770.931,17444.990999999998
2077,8,87038039.0,"Electric car, jeep & van  > 50KW to <=100KW",PCS,2.0,7184.296999999999,0.0
2077,8,87038049.0,"Electric car, jeep & van  > 100KW to <=150KW",PCS,3.0,12481.35,10226.039
2077,8,87021010.0,Bus (with a capacity 26 seats and above) (  iesel or semi diesel engine).,PCS,10.0,17435.57712500001,5629.626
2077,8,87021020.0,Mini-bus (15 - 25 seats)  . .,PCS,18.0,28268.782625000007,25769.031999999992
2077,8,87021030.0,Ambulance & Sab-Bahan,PCS,25.0,20864.97174999995,24107.335000000003
2077,8,87021049.0,"Jeep, car & van (compression ignition internal combustion piston engine)UP TO 2000 CC",PCS,5.0,2817.15925,6228.831000000001
2077,8,87022010.0,Buses (with a capacity  more than 25 seats),PCS,0.0,0.0,0.0
2077,8,87023049.0,"Jeep, car & van with both spark ignition internal combusion (Hybrid) ABOVE 2000 CC",PCS,2.0,9514.55,21449.734
2077,8,87024010.0,With only electric motor for propulsion:,PCS,2.0,41064.0,5570.397
2077,8,87024030.0,Microbuses (with a capacity 11-14 seats),PCS,0.0,0.0,0.0
2077,8,87029049.0,"Other Jeep, car & van ABOVE 2000 CC",PCS,5.0,2785.119499999999,6157.989999999998
2077,8,87111000.0,Motorcycles and cycles with reciprocating   ngine of capacity =<50cc.,PCS,1.0,121.0910078125,0.065
2077,8,87112011.0,Motorcycles with reciprocating engine of c  pacity 50-250cc,PCS,7131.0,743528.45794531,659635.8050000002
2077,8,87113090.0,"250 - 400cc Reciprocating Engine Motorbike,Motrcycle",PCS,411.0,64854.697000000044,85827.51299999998
2077,8,87114000.0,Motorcycles with reciprocating piston engi  e of capacity 500-800cc,PCS,3.0,3121.9949375000006,5133.256000000001
2077,8,87115000.0,Motorcycles with reciprocating piston engi  e of capacity >800cc.,PCS,3.0,2458.1766875000003,4763.951999999999
2077,8,87116010.0,With electric motor for propulsion,PCS,0.0,0.0,0.0
2077,8,87119010.0,"Electrically Operated Motorcycle, moped etc",PCS,0.0,0.0,0.0
2077,8,87119090.0,"Motorcycles and cycles, nes; side cars   .",PCS,0.0,0.0,0.0
2077,9,85161000.0,Electric instantaneous or storage water he  ters and immersion heaters,PCS,113286.99999999994,110671.03859439102,28562.682
2077,9,85162100.0,Electric storage heating radiators   .,PCS,3377.0,3242.2642072754006,763.6469999999999
2077,9,85162900.0,"Electric space heating and soil heating ap  aratus, nes",PCS,45906.0,38432.785297591996,10917.847999999998
2077,9,85163100.0,Electro-thermic hair dryers   .,PCS,11316.0,3605.8597686080975,1146.6459999999988
2077,9,85163200.0,"Electro-thermic hair-dressing apparatus, e  c (excl dryers)",PCS,3163.0,1052.988766357401,338.1990000000005
2077,9,85163300.0,Electro-thermic hand-drying apparatus   .,PCS,498.0,409.51337255859016,123.24799999999982
2077,9,85164000.0,Electrical smoothing irons   .,PCS,25083.0,12805.5465053863,3229.8049999999985
2077,9,85165000.0,Microwave ovens   .,PCS,2841.0,29453.1740051878,8029.645
2077,9,85166010.0,Induction stove,PCS,11420.0,18235.397159301996,3452.4979999999996
2077,9,85166020.0,Rice cooker,PCS,59939.0,60219.48495471102,17716.627000000008
2077,9,85166030.0,"Electric Kettle, jug use for boiling water",PCS,114884.0,47576.195360931,14485.679000000004
2077,9,85166090.0,"Other ovens, cooking plates, boiling rings, grillers & roaster",PCS,24150.0,25828.9404555816,7485.407999999999
2077,9,85167100.0,Electro-thermic coffee or tea makers  . .,PCS,3602.0,20053.4159317932,6008.428
2077,9,85167200.0,Electro-thermic toasters  . .,PCS,1333.000000000001,3245.5959303436603,849.3010000000002
2077,9,85167910.0,Electric insect trap,PCS,3626.0,2877.3982167968297,873.1679999999997
2077,9,85167990.0,Other electro thermic appliances,PCS,151139.0,43763.505772341014,13521.358
2077,9,85168000.0,Electric heating resistors (excl those of   545).,PCS,39206.0,13851.394140731798,3903.370000000001
2077,9,85169000.0,Parts of electro-thermic appliances,PCS,109405.0,5156.6882169952005,969.8459999999995
2077,9,87032111.0,Auto rickshaw (three wheeler) <=1000 cc,PCS,147.0,22756.3565,19374.40499999999
2077,9,87032199.0,Other vehicles having capacity <=1000CC,PCS,158.0,96615.032,213938.68500000006
2077,9,87032290.0,Other vehicle (Petrol engine) capacity >1000CC to <=1500CC,PCS,480.0,499798.96468750015,1157344.3100000005
2077,9,87032319.0,Other vehicles (Petro engine) >1500CC to <=2000CC,PCS,53.0,82836.26931249996,207068.28799999994
2077,9,87032329.0,Of a cylinder capacity exceeding 1500cc but not exceeding 3000cc,PCS,1.0,3247.4129999999996,8768.732000000002
2077,9,87032339.0,Vehicles of a cylinder capacity exceeding   500 cc but not exceeding 3000 cc.,PCS,0.0,0.0,0.0
2077,9,87032490.0,Ambulance & Sab Bahan,PCS,12.0,11634.59150000001,1924.3149999999996
2077,9,87033190.0,Other vehicle  (Diesel engine) capacity upto 1500CC,PCS,75.0,77606.25306250004,171589.39500000002
2077,9,87033219.0,Vehicles with diesel engine of cylinder  ca acity 1500-2500cc,PCS,41.0,69116.721625,167192.09900000005
2077,9,87033390.0,Vehicles of a cylinder capacity exceeding 2500 cc,PCS,49.0,271134.48425,251562.81100000005
2077,9,87034090.0,Other vehicle (Petrol-Electric hybrid) plugin ABOVE 2000CC,PCS,3.0,15631.6885,34980.514
2077,9,87036090.0,Other vehicle (Petrol-Electric hybrid) plug out ABOVE 2000 CC,PCS,1.0,10420.073999999993,23491.082000000024
2077,9,87038011.0,Electric three wheelers vehicles unassembled condition,PCS,50.0,4828.424312499999,1759.9750000000022
2077,9,87038019.0,Electric three wheelers vehicles,PCS,232.0,20951.188249999992,7636.786
2077,9,87038029.0,"Electric car, jeep & van upto 50KW",PCS,0.0,0.0,0.0
2077,9,87038039.0,"Electric car, jeep & van  > 50KW to <=100KW",PCS,14.0,38959.804000000004,28838.112
2077,9,87038049.0,"Electric car, jeep & van  > 100KW to <=150KW",PCS,0.0,0.0,0.0
2077,9,87021010.0,Bus (with a capacity 26 seats and above) (  iesel or semi diesel engine).,PCS,19.0,37066.01362500001,17442.337
2077,9,87021020.0,Mini-bus (15 - 25 seats)  . .,PCS,22.0,50399.97575,49310.79100000001
2077,9,87021030.0,Ambulance & Sab-Bahan,PCS,33.0,26837.170250000003,31576.762999999995
