year,month,hscode,description,unit,quantity,value,revenue
2078,11,85169000.0,Parts of electro-thermic appliances,PCS,719824.4999999998,7261.624767095498,1398.558000000001
2078,11,87032111.0,Auto rickshaw (three wheeler) <=1000 cc,PCS,150.0,29121.276000000013,24793.19399999996
2078,11,87032199.0,Other vehicles having capacity <=1000CC,PCS,196.0,144498.97087500012,319492.1440000003
2078,11,87032210.0,Other vehicle unassembled condition (Petrol engine) capacity >1000CC to <=1500CC,PCS,0.0,0.0,0.0
2078,11,87032290.0,Other vehicle (Petrol engine) capacity >1000CC to <=1500CC,PCS,632.0,654784.8521875003,1512436.682
2078,11,87032319.0,Other vehicles (Petro engine) >1500CC to <=2000CC,PCS,6.0,13713.481499999994,31247.152999999933
2078,11,87032329.0,Of a cylinder capacity exceeding 1500cc but not exceeding 3000cc,PCS,0.0,0.0,0.0
2078,11,87032339.0,Vehicles of a cylinder capacity exceeding   500 cc but not exceeding 3000 cc.,PCS,0.0,0.0,0.0
2078,11,87032410.0,Vehicles with spark-ignition engine of cyl  nder capacity >3000cc,PCS,0.0,0.0,0.0
2078,11,87032490.0,Ambulance & Sab Bahan,PCS,170.0,192201.7834375,-7202.781999999999
2078,11,87033190.0,Other vehicle  (Diesel engine) capacity upto 1500CC,PCS,41.0,54104.587750000006,119626.29299999995
2078,11,87033200.0,Ambulance & sab-bahan of diesel engine of   apacity between 1500cc to 2500cc.,PCS,0.0,0.0,0.0
2078,11,87033219.0,Vehicles with diesel engine of cylinder  ca acity 1500-2500cc,PCS,106.0,146964.8747500002,353249.4909999999
2078,11,87033390.0,Vehicles of a cylinder capacity exceeding 2500 cc,PCS,12.0,54535.70849999995,105837.89500000002
2078,11,87036090.0,Other vehicle (Petrol-Electric hybrid) plug out ABOVE 2000 CC,PCS,14.0,121907.5475,225237.133
2078,11,87038011.0,Electric three wheelers vehicles unassembled condition,PCS,34.0,2802.1399999999994,680.9860000000008
2078,11,87038019.0,Electric three wheelers vehicles,PCS,759.0,67447.24425781297,16383.816999999995
2078,11,87038029.0,"Electric car, jeep & van upto 100KW",PCS,147.0,386885.22124999994,92425.23200000002
2078,11,87038049.0,"Electric car, jeep & van  > 100KW to <=150KW",PCS,0.0,0.0,0.0
2078,11,87038059.0,"Electric car, jeep & van > 100KW to <=200KW",PCS,717.0,2246553.59225,673084.786
2078,11,87038079.0,"Electric car, jeep & van > 300KW",PCS,0.0,0.0,0.0
2078,11,87021010.0,Bus (with a capacity 26 seats and above) (  iesel or semi diesel engine).,PCS,35.0,63269.30137500004,30256.582999999984
2078,11,87021020.0,Mini-bus (15 - 25 seats)  . .,PCS,8.0,10830.001374999993,10399.898000000016
2078,11,87021030.0,Micro-bus (11 to 14 seats)   .,PCS,0.0,0.0,0.0
2078,11,87021049.0,"Jeep, car & van (compression ignition internal combustion piston engine)UP TO 2000 CC",PCS,41.0,33892.524625,31598.609
2078,11,87022010.0,Buses (with a capacity  more than 25 seats),PCS,4.0,6095.309000000001,3198.1860000000015
2078,11,87023010.0,Buses,PCS,0.0,0.0,0.0
2078,11,87023049.0,"Jeep, car & van with both spark ignition internal combusion (Hybrid) ABOVE 2000 CC",PCS,2.0,8096.489000000001,14959.205999999947
2078,11,87024010.0,With only electric motor for propulsion:,PCS,1.0,39453.2465,5574.7429999999995
2078,11,87024030.0,Microbuses (with a capacity 11-14 seats),PCS,0.0,0.0,0.0
2078,11,87029049.0,"Other Jeep, car & van ABOVE 2000 CC",PCS,1.0,1545.2593749999978,3416.649000000005
2078,11,87112011.0,Motorcycles with reciprocating engine of capacity 50-125cc,PCS,2193.0,175352.78225000016,129605.53399999999
2078,11,87112012.0,With reciprocating internal combustion piston engine of 125- 200 CC,PCS,2788.0,285709.9587500002,212130.00199999986
2078,11,87112019.0,Motorcycles with reciprocating engine of capacity 200-250cc,PCS,1059.0,138818.82989061996,102745.42399999988
2078,11,87112092.0,with reciprocating engine of capacity 125-200cc,PCS,3107.0,375073.82798438007,443275.0750000002
2078,11,87113010.0,"250 - 400cc Reciprocating Engine Motorbike,Motrcycle (UNASSEMBLED)",PCS,0.0,0.0,0.0
2078,11,87113090.0,"250 - 400cc Reciprocating Engine Motorbike,Motrcycle",PCS,320.0,52725.45400000003,85083.01099999994
2078,11,87114000.0,Motorcycles with reciprocating piston engi  e of capacity 500-800cc,PCS,0.0,0.0,0.0
2078,11,87115000.0,Motorcycles with reciprocating piston engi  e of capacity >800cc.,PCS,0.0,0.0,0.0
2078,11,87116010.0,With electric motor for propulsion,PCS,92.0,8923.082580078102,2163.0600000000013
2078,11,87119010.0,"Electrically Operated Motorcycle, moped etc",PCS,42.0,5445.1356562500005,1323.2370000000005
2078,11,87119090.0,"Motorcycles and cycles, nes; side cars   .",PCS,0.0,0.0,0.0
2078,12,85161000.0,Electric instantaneous or storage water he  ters and immersion heaters,PCS,6465.0,13438.195220862981,3253.286999999982
2078,12,85162100.0,Electric storage heating radiators   .,PCS,12.0,1.2000000000007276,0.2919999999999163
2078,12,85162900.0,"Electric space heating and soil heating ap  aratus, nes",PCS,320.0,2175.281553649984,528.9349999999977
2078,12,85163100.0,Electro-thermic hair dryers   .,PCS,8390.0,3339.6592760009953,811.6370000000006
2078,12,85163200.0,"Electro-thermic hair-dressing apparatus, e  c (excl dryers)",PCS,10131.0,6824.587679321303,1695.254
2078,12,85163300.0,Electro-thermic hand-drying apparatus   .,PCS,2450.0,911.01024023437,224.53700000000003
2078,12,85164000.0,Electrical smoothing irons   .,PCS,3715.0,2505.206660491909,601.1970000000001
2078,12,85165000.0,Microwave ovens   .,PCS,3687.0,35003.30700744598,8442.950000000004
2078,12,85166011.0,Induction stove,PCS,22300.0,42981.8819062503,6074.581
2078,12,85166012.0,Infrared stove,PCS,9564.0,21525.181985351603,3041.645
2078,12,85166020.0,Rice cooker,PCS,46540.0,84647.617018799,20347.985
2078,12,85166030.0,"Electric Kettle, jug use for boiling water",PCS,50565.0,22750.020626953046,5526.181999999986
2078,12,85166090.0,"Other ovens, cooking plates, boiling rings, grillers & roaster",PCS,5128.0,22966.684262100098,5473.5
2078,12,85167100.0,Electro-thermic coffee or tea makers  . .,PCS,748.0,18115.723087432998,4400.917000000001
2078,12,85167200.0,Electro-thermic toasters  . .,PCS,803.0,973.3064530029005,236.54099999999926
2078,12,85167910.0,Electric insect trap,PCS,43562.0,4673.8706044922,1088.6530000000002
2078,12,85167990.0,Other electro thermic appliances,PCS,7057.0,11011.784613892,2688.850000000006
2078,12,85168000.0,Electric heating resistors (excl those of   545).,PCS,54414.0,9100.834474884105,2213.928
2078,12,85169000.0,Parts of electro-thermic appliances,PCS,223665.0,4263.2432318192,811.0869999999995
2078,12,87032111.0,Auto rickshaw (three wheeler) <=1000 cc,PCS,200.0,38828.36800000002,33057.592000000004
2078,12,87032199.0,Other vehicles having capacity <=1000CC,PCS,142.0,123610.89237499982,273307.9450000003
2078,12,87032210.0,Other vehicle unassembled condition (Petrol engine) capacity >1000CC to <=1500CC,PCS,0.0,0.0,0.0
2078,12,87032290.0,Other vehicle (Petrol engine) capacity >1000CC to <=1500CC,PCS,442.0,423513.19693749957,971146.936999999
2078,12,87032319.0,Other vehicles (Petro engine) >1500CC to <=2000CC,PCS,7.0,16208.498249999946,39837.71900000004
2078,12,87032329.0,Of a cylinder capacity exceeding 1500cc but not exceeding 3000cc,PCS,2.0,4064.1959999999963,2329.9199999999983
2078,12,87032339.0,Vehicles of a cylinder capacity exceeding   500 cc but not exceeding 3000 cc.,PCS,0.0,0.0,0.0
2078,12,87032410.0,Vehicles with spark-ignition engine of cyl  nder capacity >3000cc,PCS,0.0,0.0,0.0
2078,12,87032490.0,Other vehicle (Petrol engine) capacity >3000CC,PCS,233.0,259330.48675,35882.282
2078,12,87033190.0,Other vehicle  (Diesel engine) capacity upto 1500CC,PCS,7.0,8791.993124999979,19439.511000000173
2078,12,87033200.0,Ambulance & sab-bahan of diesel engine of   apacity between 1500cc to 2500cc.,PCS,0.0,0.0,0.0
2078,12,87033219.0,Vehicles with diesel engine of cylinder  ca acity 1500-2500cc,PCS,79.0,99454.85899999994,239421.80600000033
2078,12,87033390.0,Vehicles of a cylinder capacity exceeding 2500 cc,PCS,21.0,82644.0085,233204.439
2078,12,87036090.0,Other vehicle (Petrol-Electric hybrid) plug out ABOVE 2000 CC,PCS,0.0,0.0,0.0
2078,12,87038011.0,Electric three wheelers vehicles unassembled condition,PCS,0.0,0.0,0.0
2078,12,87038019.0,Electric three wheelers vehicles,PCS,855.0,82217.53775781195,19980.122000000003
2078,12,87038029.0,"Electric car, jeep & van upto 100KW",PCS,113.0,312706.05024999985,74715.04099999997
2078,12,87038049.0,"Electric car, jeep & van  > 100KW to <=150KW",PCS,0.0,0.0,0.0
2078,12,87038059.0,"Electric car, jeep & van > 100KW to <=200KW",PCS,2.0,9116.173499999568,2792.707000000053
2078,12,87038069.0,"Electric car, jeep & van > 200KW to <=300KW",PCS,1.0,5072.13,2378.894
2078,12,87038079.0,"Electric car, jeep & van > 300KW",PCS,0.0,0.0,0.0
2078,12,87021010.0,Bus (with a capacity 26 seats and above) (  iesel or semi diesel engine).,PCS,55.0,100335.96937499993,43815.121000000014
2078,12,87021020.0,Mini-bus (15 - 25 seats)  . .,PCS,3.0,2261.6447500000068,2171.9199999999837
2078,12,87021030.0,Micro-bus (11 to 14 seats)   .,PCS,6.0,7211.996374999999,9020.081999999999
2078,12,87021049.0,Ambulance & Sab Bahan,PCS,-163.0,-186498.089375,12228.976999999995
2078,12,87022010.0,Buses (with a capacity  more than 25 seats),PCS,12.0,17686.966000000008,9280.311999999998
2078,12,87023010.0,Buses,PCS,0.0,0.0,0.0
2078,12,87023049.0,"Jeep, car & van with both spark ignition internal combusion (Hybrid) ABOVE 2000 CC",PCS,3.0,11272.475999999995,20827.226000000024
2078,12,87024010.0,With only electric motor for propulsion:,PCS,5.0,70275.04000000001,9929.995
2078,12,87024030.0,Microbuses (with a capacity 11-14 seats),PCS,24.0,57710.54000000001,8154.565000000002
2078,12,87029049.0,"Other Jeep, car & van ABOVE 2000 CC",PCS,5.0,2785.1195000000007,6157.989999999998
2078,12,87112011.0,Motorcycles with reciprocating engine of capacity 50-125cc,PCS,1343.0,106695.58427342959,78258.78500000015
2078,12,87112012.0,With reciprocating internal combustion piston engine of 125- 200 CC,PCS,524.0,50420.10599999968,37435.242999999784
2078,12,87112019.0,Motorcycles with reciprocating engine of capacity 200-250cc,PCS,263.0,34433.62062499998,24807.53099999996
2078,12,87112092.0,with reciprocating engine of capacity 125-200cc,PCS,2548.0,310194.3563203099,366137.2849999997
2078,12,87113010.0,"250 - 400cc Reciprocating Engine Motorbike,Motrcycle (UNASSEMBLED)",PCS,0.0,0.0,0.0
2078,12,87113090.0,"250 - 400cc Reciprocating Engine Motorbike,Motrcycle",PCS,428.0,80433.7220312499,130240.01399999997
2078,12,87114000.0,Motorcycles with reciprocating piston engi  e of capacity 500-800cc,PCS,0.0,0.0,0.0
2078,12,87115000.0,Motorcycles with reciprocating piston engi  e of capacity >800cc.,PCS,0.0,0.0,0.0
2078,12,87116010.0,With electric motor for propulsion,PCS,53.0,2428.4666000977013,590.119999999999
2078,12,87119010.0,"Electrically Operated Motorcycle, moped etc",PCS,89.0,5874.905148437498,1395.0199999999995
2078,12,87119090.0,"Motorcycles and cycles, nes; side cars   .",PCS,1.0,114.5942421875,121.083
2079,1,85161000.0,Electric instantaneous or storage water he  ters and immersion heaters,PCS,5693.0,14447.24283184798,3511.238000000012
2079,1,85162100.0,Electric storage heating radiators   .,PCS,3.0,44.42599023440016,10.797000000000025
2079,1,85162900.0,"Electric space heating and soil heating ap  aratus, nes",PCS,1131.0,2682.469579833036,649.0370000000039
2079,1,85163100.0,Electro-thermic hair dryers   .,PCS,2897.0,801.3913993224996,194.77700000000004
2079,1,85163200.0,"Electro-thermic hair-dressing apparatus, e  c (excl dryers)",PCS,2992.0,1149.3678045653978,307.0610000000006
2079,1,85163300.0,Electro-thermic hand-drying apparatus   .,PCS,6.0,34.996740722659524,8.507000000000062
2079,1,85164000.0,Electrical smoothing irons   .,PCS,6879.0,3182.0403749084944,718.5090000000018
2079,1,85165000.0,Microwave ovens   .,PCS,4278.0,40917.56675927702,9604.360999999997
2079,1,85166011.0,Induction stove,PCS,13445.0,36317.24167211901,5132.235000000001
2079,1,85166012.0,Infrared stove,PCS,4221.0,9464.8584375,1337.522
2079,1,85166020.0,Rice cooker,PCS,12619.0,17814.53569934104,4329.361999999994
2079,1,85166030.0,"Electric Kettle, jug use for boiling water",PCS,195.0,159.36708325200016,38.861000000004424
2079,1,85166090.0,"Other ovens, cooking plates, boiling rings, grillers & roaster",PCS,1378.0,2937.0530879979924,675.6549999999988
2079,1,85167100.0,Electro-thermic coffee or tea makers  . .,PCS,53.0,9064.947036316007,2220.2690000000002
2079,1,85167200.0,Electro-thermic toasters  . .,PCS,5105.0,3681.2701372985975,891.8020000000015
2079,1,85167910.0,Electric insect trap,PCS,29339.0,2945.364178985601,715.8630000000003
2079,1,85167990.0,Other electro thermic appliances,PCS,42021.0,27057.748715465015,5970.400999999998
2079,1,85168000.0,Electric heating resistors (excl those of   545).,PCS,8213.0,3634.754440978999,885.469000000001
2079,1,85169000.0,Parts of electro-thermic appliances,PCS,10183.0,1695.9387426929025,324.4300000000003
2079,1,87032111.0,Auto rickshaw (three wheeler) <=1000 cc,PCS,0.0,0.0,0.0
2079,1,87032199.0,Other vehicles having capacity <=1000CC,PCS,181.0,137878.688875,304854.7429999998
2079,1,87032210.0,Other vehicle unassembled condition (Petrol engine) capacity >1000CC to <=1500CC,PCS,0.0,0.0,0.0
2079,1,87032290.0,Other vehicle (Petrol engine) capacity >1000CC to <=1500CC,PCS,623.0,700644.6247500004,1620074.5989999995
2079,1,87032319.0,Other vehicles (Petro engine) >1500CC to <=2000CC,PCS,7.0,20503.008249999955,50392.70200000005
2079,1,87032329.0,Of a cylinder capacity exceeding 1500cc but not exceeding 3000cc,PCS,4.0,11359.714500000002,28839.159
2079,1,87032339.0,Vehicles of a cylinder capacity exceeding   500 cc but not exceeding 3000 cc.,PCS,0.0,0.0,0.0
2079,1,87032410.0,Vehicles with spark-ignition engine of cyl  nder capacity >3000cc,PCS,0.0,0.0,0.0
2079,1,87032490.0,Ambulance & Sab Bahan,PCS,222.0,257468.84918750002,-671.4969999999958
2079,1,87033190.0,Other vehicle  (Diesel engine) capacity upto 1500CC,PCS,34.0,54923.15725000005,121436.23099999991
2079,1,87033200.0,Ambulance & sab-bahan of diesel engine of   apacity between 1500cc to 2500cc.,PCS,0.0,0.0,0.0
2079,1,87033219.0,Vehicles with diesel engine of cylinder  ca acity 1500-2500cc,PCS,99.0,148938.92562499992,353193.9339999999
2079,1,87033390.0,Vehicles of a cylinder capacity exceeding 2500 cc,PCS,20.0,88971.36074999999,230170.61100000003
2079,1,87036090.0,Other vehicle (Petrol-Electric hybrid) plug out UPTO 2000 CC,PCS,16.0,131167.4775,242345.845
2079,1,87038011.0,Electric three wheelers vehicles unassembled condition,PCS,0.0,0.0,0.0
2079,1,87038019.0,Electric three wheelers vehicles,PCS,329.0,34395.646882813075,8331.106999999989
2079,1,87038029.0,"Electric car, jeep & van upto 100KW",PCS,67.0,178189.0377499999,42724.629000000015
2079,1,87038049.0,"Electric car, jeep & van  > 100KW to <=150KW",PCS,0.0,0.0,0.0
2079,1,87038059.0,"Electric car, jeep & van > 100KW to <=200KW",PCS,10.0,45664.88900000043,13676.70299999998
2079,1,87038069.0,"Electric car, jeep & van > 200KW to <=300KW",PCS,1.0,6318.0199999999995,2963.217
2079,1,87038079.0,"Electric car, jeep & van > 300KW",PCS,0.0,0.0,0.0
2079,1,87021010.0,Bus (with a capacity 26 seats and above) (  iesel or semi diesel engine).,PCS,65.0,108685.83400000003,49714.60499999998
2079,1,87021020.0,Mini-bus (15 - 25 seats)  . .,PCS,13.0,16851.767499999987,16182.540999999997
2079,1,87021030.0,Micro-bus (11 to 14 seats)   .,PCS,16.0,19231.990374999998,24053.288000000004
2079,1,87021049.0,"Jeep, car & van (compression ignition internal combustion piston engineABOVE 2000 CC",PCS,49.0,41133.7566875,40024.379
2079,1,87022010.0,Buses (with a capacity  more than 25 seats),PCS,6.0,9253.46699999999,4855.254999999997
2079,1,87023010.0,Buses,PCS,0.0,0.0,0.0
2079,1,87023049.0,"Jeep, car & van with both spark ignition internal combusion (Hybrid) ABOVE 2000 CC",PCS,8.0,32552.109999999986,60143.80900000001
2079,1,87024010.0,With only electric motor for propulsion:,PCS,0.0,0.0,0.0
2079,1,87024030.0,Microbuses (with a capacity 11-14 seats),PCS,0.0,0.0,0.0
2079,1,87029049.0,"Other Jeep, car & van ABOVE 2000 CC",PCS,0.0,0.0,0.0
2079,1,87111000.0,Motorcycles and cycles with reciprocating   ngine of capacity =<50cc.,PCS,1.0,172.15,0.065
2079,1,87112011.0,Motorcycles with reciprocating engine of capacity 50-125cc,PCS,1410.0,126006.47090626042,93074.53700000001
2079,1,87112012.0,With reciprocating internal combustion piston engine of 125- 200 CC,PCS,856.0,78538.65625,58312.41800000006
2079,1,87112019.0,Motorcycles with reciprocating engine of capacity 200-250cc,PCS,386.0,50452.70795313013,37210.74400000018
2079,1,87112092.0,with reciprocating engine of capacity 125-200cc,PCS,4168.0,533110.7079531299,628092.06
2079,1,87113010.0,"250 - 400cc Reciprocating Engine Motorbike,Motrcycle (UNASSEMBLED)",PCS,0.0,0.0,0.0
2079,1,87113090.0,"250 - 400cc Reciprocating Engine Motorbike,Motrcycle",PCS,0.0,0.0,0.0
2079,1,87114000.0,Motorcycles with reciprocating piston engi  e of capacity 500-800cc,PCS,0.0,0.0,0.0
2079,1,87115000.0,Motorcycles with reciprocating piston engi  e of capacity >800cc.,PCS,0.0,0.0,0.0
2079,1,87116010.0,With electric motor for propulsion,PCS,306.0,13880.952468749994,3317.0730000000003
2079,1,87119010.0,"Electrically Operated Motorcycle, moped etc",PCS,0.0,0.0,0.0
2079,1,87119090.0,"Motorcycles and cycles, nes; side cars   .",PCS,0.0,0.0,0.0
2079,2,85161000.0,Electric instantaneous or storage water he  ters and immersion heaters,PCS,6170.0,13439.014617066015,3268.81700000001
2079,2,85162100.0,Electric storage heating radiators   .,PCS,2.0,12.069270019499527,4.253999999999905
2079,2,85162900.0,"Electric space heating and soil heating ap  aratus, nes",PCS,2401.0,2782.760738220997,662.3300000000017
2079,2,85163100.0,Electro-thermic hair dryers   .,PCS,15992.000000000015,3862.956560501101,1037.5020000000004
2079,2,85163200.0,"Electro-thermic hair-dressing apparatus, e  c (excl dryers)",PCS,4271.0,1402.9763632202012,357.192
2079,2,85163300.0,Electro-thermic hand-drying apparatus   .,PCS,334.0,295.04591406250074,71.76499999999987
2079,2,85164000.0,Electrical smoothing irons   .,PCS,12892.0,8552.933760131797,1977.2510000000002
2079,2,85165000.0,Microwave ovens   .,PCS,2501.0,24185.847006226017,5841.464000000007
2079,2,85166011.0,Induction stove,PCS,6546.0,12785.06863073699,1826.911
2079,2,85166012.0,Infrared stove,PCS,6497.0,12424.264630859405,1755.6849999999995
2079,2,85166020.0,Rice cooker,PCS,71408.0,91913.44740197796,22337.46100000001
2079,2,85166030.0,"Electric Kettle, jug use for boiling water",PCS,128.0,119.23960839799838,28.38400000000547
2079,2,85166090.0,"Other ovens, cooking plates, boiling rings, grillers & roaster",PCS,3823.0,15783.424760345006,3801.684000000001
2079,2,85167100.0,Electro-thermic coffee or tea makers  . .,PCS,241.0,27931.121305298002,6794.515999999996
2079,2,85167200.0,Electro-thermic toasters  . .,PCS,10110.0,8244.165610229502,1986.884
2079,2,85167910.0,Electric insect trap,PCS,74116.0,7991.756336914099,1962.2479999999996
2079,2,85167990.0,Other electro thermic appliances,PCS,22246.565000056988,10454.037532256974,2701.2390000000014
2079,2,85168000.0,Electric heating resistors (excl those of   545).,PCS,30156.0,9631.253321472497,2366.291000000001
2079,2,85169000.0,Parts of electro-thermic appliances,PCS,8573.0,2485.2627958162047,470.3050000000003
2079,2,87032111.0,Auto rickshaw (three wheeler) <=1000 cc,PCS,0.0,0.0,0.0
2079,2,87032199.0,Other vehicles having capacity <=1000CC,PCS,289.0,206478.73412499996,456532.2520000003
2079,2,87032210.0,Other vehicle unassembled condition (Petrol engine) capacity >1000CC to <=1500CC,PCS,0.0,0.0,0.0
2079,2,87032290.0,Other vehicle (Petrol engine) capacity >1000CC to <=1500CC,PCS,819.0,786277.5276249992,1818463.0899999999
2079,2,87032319.0,Other vehicles (Petro engine) >1500CC to <=2000CC,PCS,29.0,108501.44075000007,266582.20200000005
2079,2,87032329.0,Other vehicle (Petrol engine) capacity >2000CC to <=2500CC,PCS,28.0,96674.495,140918.689
2079,2,87032339.0,Ambulace & Sabbahan,PCS,5.0,37118.3005,89988.202
2079,2,87032410.0,Vehicles with spark-ignition engine of cyl  nder capacity >3000cc,PCS,0.0,0.0,0.0
2079,2,87033190.0,Other vehicle  (Diesel engine) capacity upto 1500CC,PCS,42.0,57141.28862499993,126340.66700000013
2079,2,87033200.0,Ambulance & sab-bahan of diesel engine of   apacity between 1500cc to 2500cc.,PCS,0.0,0.0,0.0
2079,2,87033219.0,Vehicles with diesel engine of cylinder  ca acity 1500-2500cc,PCS,27.0,40714.783125000075,99750.41399999987
2079,2,87033390.0,Other vehicle (Diesel engine) capacity >2500CC,PCS,227.0,1032617.9455,2962525.362
2079,2,87036090.0,Other vehicle (Petrol-Electric hybrid) plug out UPTO 2000 CC,PCS,9.0,71730.9515,132530.50999999998
2079,2,87038011.0,Electric three wheelers vehicles unassembled condition,PCS,0.0,0.0,0.0
2079,2,87038019.0,Electric three wheelers vehicles,PCS,92.0,9025.500374999014,2193.3940000000002
2079,2,87038029.0,"Electric car, jeep & van upto 100KW",PCS,90.0,257775.47375000035,61835.70700000005
2079,2,87038049.0,"Electric car, jeep & van  > 100KW to <=150KW",PCS,0.0,0.0,0.0
2079,2,87038059.0,"Electric car, jeep & van > 100KW to <=200KW",PCS,61.0,254239.0384999998,76328.38100000005
2079,2,87038069.0,"Electric car, jeep & van > 200KW to <=300KW",PCS,2.0,12795.69,6001.245
2079,2,87038079.0,"Electric car, jeep & van > 300KW",PCS,0.0,0.0,0.0
2079,2,87021010.0,Bus (with a capacity 26 seats and above) (  iesel or semi diesel engine).,PCS,47.0,85579.00237500004,41698.687000000034
2079,2,87021020.0,Mini-bus (15 - 25 seats)  . .,PCS,17.0,24160.819000000018,23201.319000000018
2079,2,87021030.0,Ambulance & Sab-Bahan,PCS,41.0,58196.574375,50215.154
2079,2,87021049.0,Ambulance & Sab Bahan,PCS,-220.0,-254326.84318750002,4087.1820000000007
2079,2,87022010.0,Buses (with a capacity  more than 25 seats),PCS,6.0,10308.5,4926.329000000005
2079,2,87023010.0,Buses,PCS,0.0,0.0,0.0
2079,2,87023049.0,"Jeep, car & van with both spark ignition internal combusion (Hybrid) ABOVE 2000 CC",PCS,7.0,28032.351000000024,44448.12000000005
2079,2,87024010.0,With only electric motor for propulsion:,PCS,0.0,0.0,0.0
2079,2,87024030.0,Micro buses (11 to 14 seater) with only electric motor for propulsion,PCS,82.0,198711.904,28078.321
2079,2,87029049.0,"Other Jeep, car & van ABOVE 2000 CC",PCS,0.0,0.0,0.0
2079,2,87111000.0,Motorcycles and cycles with reciprocating   ngine of capacity =<50cc.,PCS,0.0,0.0,0.0
2079,2,87112011.0,Motorcycles with reciprocating engine of capacity 50-125cc,PCS,2751.0,233986.19621874997,173483.8629999999
2079,2,87112012.0,With reciprocating internal combustion piston engine of 125- 200 CC,PCS,2828.0,308784.1160000004,229261.72100000037
2079,2,87112019.0,Motorcycles with reciprocating engine of capacity 200-250cc,PCS,1344.0,179791.311,178243.4069999999
2079,2,87112092.0,with reciprocating engine of capacity 125-200cc,PCS,3639.0,525422.75356249,619928.236
2079,2,87113010.0,"250 - 400cc Reciprocating Engine Motorbike,Motrcycle (UNASSEMBLED)",PCS,284.0,52426.0905,39990.705
2079,2,87113090.0,"250 - 400cc Reciprocating Engine Motorbike,Motrcycle",PCS,36.0,8018.454250000184,12939.372999999905
2079,2,87114000.0,Motorcycles with reciprocating piston engi  e of capacity 500-800cc,PCS,0.0,0.0,0.0
2079,2,87115000.0,Motorcycles with reciprocating piston engi  e of capacity >800cc.,PCS,0.0,0.0,0.0
2079,2,87116010.0,Cycle with electric motor for propulsion,PCS,1371.0,64401.9723215027,15595.79
2079,2,87116090.0,With electric motor for propulsion,PCS,1539.0,268165.87460232526,65186.418999999994
2079,2,87119010.0,"Electrically Operated Motorcycle, moped etc",PCS,0.0,0.0,0.0
2079,2,87119090.0,"Motorcycles and cycles, nes; side cars   .",PCS,0.0,0.0,0.0
